snapshot,continent,country,state,county,city,lat,lon,value,label,category,source
2026-05,North America,United States,Indiana,Allen County,New Haven,41.2282,-85.2612,170.5,New Haven,Indiana,United States
2026-05,North America,United States,Indiana,Lake County,Gary,41.5968,-87.4744,97.9,Gary,Indiana,United States
2026-05,North America,United States,Indiana,Lake County,Hammond,41.6203,-87.2054,91.3,Hammond,Indiana,United States
2026-05,North America,United States,Indiana,Marion County,Carmel,39.6703,-86.0777,168.3,Carmel,Indiana,United States
2026-05,North America,United States,Indiana,Marion County,Indianapolis,39.8639,-86.0349,119.8,Indianapolis,Indiana,United States
2026-05,North America,United States,Iowa,Iowa Central County,Cedar Rapids,41.5894,-93.7152,126.7,Cedar Rapids,Iowa,United States
2026-05,North America,United States,Iowa,Iowa Central County,Cedar Rapids Central,41.7334,-93.6019,138.7,Cedar Rapids Central,Iowa,United States
2026-05,North America,United States,Iowa,Iowa North County,Des Moines,41.6485,-93.8535,59.0,Des Moines,Iowa,United States
2026-05,North America,United States,Iowa,Iowa North County,Des Moines North,41.6903,-93.7596,160.0,Des Moines North,Iowa,United States
2026-05,North America,United States,Iowa,Iowa South County,Cedar Rapids West,41.3614,-93.5953,120.7,Cedar Rapids West,Iowa,United States
2026-05,North America,United States,Iowa,Iowa South County,Des Moines South,41.5750,-93.5204,152.4,Des Moines South,Iowa,United States
2026-05,North America,United States,Kansas,Kansas Central County,Overland Park,37.7046,-97.2396,132.8,Overland Park,Kansas,United States
2026-05,North America,United States,Kansas,Kansas Central County,Overland Park Central,37.6566,-97.3812,170.5,Overland Park Central,Kansas,United States
2026-05,North America,United States,Kansas,Kansas North County,Wichita,37.7242,-97.3399,87.4,Wichita,Kansas,United States
2026-05,North America,United States,Kansas,Kansas North County,Wichita North,38.0169,-97.5727,73.9,Wichita North,Kansas,United States
2026-05,North America,United States,Kansas,Kansas South County,Overland Park West,37.5250,-97.1973,137.8,Overland Park West,Kansas,United States
2026-05,North America,United States,Kansas,Kansas South County,Wichita South,37.5849,-97.1597,150.5,Wichita South,Kansas,United States
2026-05,North America,United States,Kentucky,Fayette County,Lexington,38.0006,-84.3828,72.9,Lexington,Kentucky,United States
2026-05,North America,United States,Kentucky,Fayette County,Nicholasville,37.9452,-84.4271,138.9,Nicholasville,Kentucky,United States
2026-05,North America,United States,Kentucky,Jefferson County,Louisville,38.2949,-85.8920,63.1,Louisville,Kentucky,United States
2026-05,North America,United States,Kentucky,Jefferson County,Shively,38.3732,-85.7013,81.4,Shively,Kentucky,United States
2026-05,North America,United States,Kentucky,Kenton County,Covington,39.1808,-84.4455,54.1,Covington,Kentucky,United States
2026-05,North America,United States,Kentucky,Kenton County,Erlanger,39.0098,-84.3929,134.5,Erlanger,Kentucky,United States
2026-05,North America,United States,Louisiana,East Baton Rouge,Baton Rouge,30.3044,-91.2719,107.2,Baton Rouge,Louisiana,United States
2026-05,North America,United States,Louisiana,East Baton Rouge,Zachary,30.4063,-91.1369,79.5,Zachary,Louisiana,United States
2026-05,North America,United States,Louisiana,Jefferson Parish,Kenner,30.0227,-90.1860,106.3,Kenner,Louisiana,United States
2026-05,North America,United States,Louisiana,Jefferson Parish,Marrero,30.0178,-90.0967,133.2,Marrero,Louisiana,United States
2026-05,North America,United States,Louisiana,Orleans Parish,Metairie,30.0775,-90.1690,93.8,Metairie,Louisiana,United States
2026-05,North America,United States,Louisiana,Orleans Parish,New Orleans,29.8721,-90.0290,106.4,New Orleans,Louisiana,United States
2026-05,North America,United States,Maine,Maine Central County,Bangor,43.6518,-70.1382,98.4,Bangor,Maine,United States
2026-05,North America,United States,Maine,Maine Central County,Bangor Central,43.7977,-70.1907,92.3,Bangor Central,Maine,United States
2026-05,North America,United States,Maine,Maine North County,Portland,43.6921,-70.2823,123.6,Portland,Maine,United States
2026-05,North America,United States,Maine,Maine North County,Portland North,43.9884,-70.3357,84.5,Portland North,Maine,United States
2026-05,North America,United States,Maine,Maine South County,Bangor West,43.5704,-69.9870,92.6,Bangor West,Maine,United States
2026-05,North America,United States,Maine,Maine South County,Portland South,43.4921,-70.1499,140.6,Portland South,Maine,United States
2026-05,North America,United States,Maryland,Baltimore City,Baltimore,39.1562,-76.5494,87.5,Baltimore,Maryland,United States
2026-05,North America,United States,Maryland,Baltimore City,Towson,39.4342,-76.7257,96.1,Towson,Maryland,United States
2026-05,North America,United States,Maryland,Montgomery County,Gaithersburg,39.1658,-77.1779,138.3,Gaithersburg,Maryland,United States
2026-05,North America,United States,Maryland,Montgomery County,Rockville,39.0535,-77.2946,112.8,Rockville,Maryland,United States
2026-05,North America,United States,Maryland,Prince George County,Bowie,38.8614,-76.8971,63.1,Bowie,Maryland,United States
2026-05,North America,United States,Maryland,Prince George County,Hyattsville,38.7647,-76.8816,104.6,Hyattsville,Maryland,United States
2026-05,North America,United States,Massachusetts,Essex County,Lynn,42.5231,-70.8009,104.6,Lynn,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Lynn - North Sector,42.5225,-70.7396,113.0,Lynn - North Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Lynn - North Sector - Pulse,42.5408,-70.7480,115.3,Lynn - North Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Lynn - Pulse,42.4774,-70.8347,107.5,Lynn - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Lynn - South Sector,42.4994,-70.7390,99.4,Lynn - South Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Lynn - South Sector - Pulse,42.5369,-70.7623,101.5,Lynn - South Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Salem,42.5980,-70.6817,78.9,Salem,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Salem - North Sector,42.6072,-70.7206,83.7,Salem - North Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Salem - North Sector - Pulse,42.6539,-70.6756,88.5,Salem - North Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Salem - Pulse,42.6263,-70.7136,84.0,Salem - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Salem - South Sector,42.5779,-70.6510,80.3,Salem - South Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Essex County,Salem - South Sector - Pulse,42.6267,-70.6188,83.9,Salem - South Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Cambridge,42.2834,-71.0769,148.2,Cambridge,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Cambridge - North Sector,42.2453,-71.1466,157.1,Cambridge - North Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Cambridge - North Sector - Pulse,42.2721,-71.1328,171.4,Cambridge - North Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Cambridge - Pulse,42.2865,-71.0431,151.2,Cambridge - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Cambridge - South Sector,42.2087,-71.1564,143.8,Cambridge - South Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Cambridge - South Sector - Pulse,42.2097,-71.1911,153.1,Cambridge - South Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Lowell,42.3967,-71.0800,161.8,Lowell,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Lowell - North Sector,42.3170,-71.0135,173.3,Lowell - North Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Lowell - North Sector - Pulse,42.3349,-71.0618,183.3,Lowell - North Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Lowell - Pulse,42.3843,-71.0418,169.1,Lowell - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Lowell - South Sector,42.3276,-71.0488,153.8,Lowell - South Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Middlesex County,Lowell - South Sector - Pulse,42.3284,-71.0230,157.0,Lowell - South Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Boston,42.2516,-71.2061,75.3,Boston,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Boston - North Sector,42.3259,-71.2069,81.7,Boston - North Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Boston - North Sector - Pulse,42.3391,-71.1977,87.8,Boston - North Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Boston - Pulse,42.2016,-71.2532,82.2,Boston - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Boston - South Sector,42.3308,-71.1559,73.4,Boston - South Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Boston - South Sector - Pulse,42.3581,-71.1868,81.4,Boston - South Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Revere,42.3455,-70.9723,114.2,Revere,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Revere - North Sector,42.2826,-70.9090,131.3,Revere - North Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Revere - North Sector - Pulse,42.2654,-70.8828,133.9,Revere - North Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Revere - Pulse,42.3116,-70.9670,126.6,Revere - Pulse,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Revere - South Sector,42.3070,-70.8999,117.3,Revere - South Sector,Massachusetts,United States
2026-05,North America,United States,Massachusetts,Suffolk County,Revere - South Sector - Pulse,42.2890,-70.9210,120.9,Revere - South Sector - Pulse,Massachusetts,United States
2026-05,North America,United States,Michigan,Kent County,Grand Rapids,43.1116,-85.7035,152.4,Grand Rapids,Michigan,United States
2026-05,North America,United States,Michigan,Kent County,Wyoming,42.8980,-85.7784,120.7,Wyoming,Michigan,United States
2026-05,North America,United States,Michigan,Oakland County,Pontiac,42.7269,-83.0071,138.7,Pontiac,Michigan,United States
2026-05,North America,United States,Michigan,Oakland County,Troy,42.5829,-83.1204,126.7,Troy,Michigan,United States
2026-05,North America,United States,Michigan,Wayne County,Dearborn,42.2549,-83.0604,160.0,Dearborn,Michigan,United States
2026-05,North America,United States,Michigan,Wayne County,Detroit,42.2131,-83.1543,59.0,Detroit,Michigan,United States
2026-05,North America,United States,Minnesota,Dakota County,Burnsville,44.8019,-93.1741,137.8,Burnsville,Minnesota,United States
2026-05,North America,United States,Minnesota,Dakota County,Eagan,44.8618,-93.1365,150.5,Eagan,Minnesota,United States
2026-05,North America,United States,Minnesota,Hennepin County,Bloomington,45.1275,-93.3876,73.9,Bloomington,Minnesota,United States
2026-05,North America,United States,Minnesota,Hennepin County,Minneapolis,44.8348,-93.1548,87.4,Minneapolis,Minnesota,United States
2026-05,North America,United States,Minnesota,Ramsey County,Maplewood,44.9231,-93.1411,170.5,Maplewood,Minnesota,United States
2026-05,North America,United States,Minnesota,Ramsey County,Saint Paul,44.9711,-92.9995,132.8,Saint Paul,Minnesota,United States
2026-05,North America,United States,Mississippi,Mississippi Central County,Gulfport,32.2887,-90.3097,132.8,Gulfport,Mississippi,United States
2026-05,North America,United States,Mississippi,Mississippi Central County,Gulfport Central,32.2916,-90.0643,98.6,Gulfport Central,Mississippi,United States
2026-05,North America,United States,Mississippi,Mississippi North County,Jackson,32.3309,-90.4115,48.3,Jackson,Mississippi,United States
2026-05,North America,United States,Mississippi,Mississippi North County,Jackson North,32.4610,-90.2505,93.4,Jackson North,Mississippi,United States
2026-05,North America,United States,Mississippi,Mississippi South County,Gulfport West,32.2512,-90.0015,135.2,Gulfport West,Mississippi,United States
2026-05,North America,United States,Mississippi,Mississippi South County,Jackson South,32.0454,-89.9004,66.0,Jackson South,Mississippi,United States
2026-05,North America,United States,Missouri,Greene County,Republic,37.2802,-93.1625,92.6,Republic,Missouri,United States
2026-05,North America,United States,Missouri,Greene County,Springfield,37.2019,-93.3254,140.6,Springfield,Missouri,United States
2026-05,North America,United States,Missouri,Jackson County,Independence,39.2383,-94.5125,92.3,Independence,Missouri,United States
2026-05,North America,United States,Missouri,Jackson County,Kansas City,39.0924,-94.4600,98.4,Kansas City,Missouri,United States
2026-05,North America,United States,Missouri,St. Louis County,Florissant,38.7763,-90.1583,84.5,Florissant,Missouri,United States
2026-05,North America,United States,Missouri,St. Louis County,St. Louis,38.4800,-90.1049,123.6,St. Louis,Missouri,United States
2026-05,North America,United States,Montana,Montana Central County,Missoula,45.7867,-108.6287,97.9,Missoula,Montana,United States
2026-05,North America,United States,Montana,Montana Central County,Missoula Central,45.8102,-108.3597,91.3,Missoula Central,Montana,United States
2026-05,North America,United States,Montana,Montana North County,Billings,46.0588,-108.4975,119.8,Billings,Montana,United States
2026-05,North America,United States,Montana,Montana North County,Billings North,45.8652,-108.5403,168.3,Billings North,Montana,United States
2026-05,North America,United States,Montana,Montana South County,Billings South,45.5154,-108.3552,89.4,Billings South,Montana,United States
2026-05,North America,United States,Montana,Montana South County,Missoula West,45.7722,-108.4825,170.5,Missoula West,Montana,United States
2026-05,North America,United States,Nebraska,Nebraska Central County,Lincoln,41.4005,-95.9005,97.8,Lincoln,Nebraska,United States
2026-05,North America,United States,Nebraska,Nebraska Central County,Lincoln Central,41.1481,-95.8087,96.6,Lincoln Central,Nebraska,United States
2026-05,North America,United States,Nebraska,Nebraska North County,Omaha,41.4565,-95.9670,166.4,Omaha,Nebraska,United States
2026-05,North America,United States,Nebraska,Nebraska North County,Omaha North,41.3312,-96.0362,73.3,Omaha North,Nebraska,United States
2026-05,North America,United States,Nebraska,Nebraska South County,Lincoln West,41.1509,-95.6909,128.7,Lincoln West,Nebraska,United States
2026-05,North America,United States,Nebraska,Nebraska South County,Omaha South,41.1952,-95.8834,106.4,Omaha South,Nebraska,United States
2026-05,North America,United States,Nevada,Carson City County,Carson City,39.1954,-119.7314,126.1,Carson City,Nevada,United States
2026-05,North America,United States,Nevada,Carson City County,Minden,39.1621,-119.6294,155.7,Minden,Nevada,United States
2026-05,North America,United States,Nevada,Clark County,Henderson,36.1281,-115.0737,179.6,Henderson,Nevada,United States
2026-05,North America,United States,Nevada,Clark County,Las Vegas,36.1485,-115.1995,153.9,Las Vegas,Nevada,United States
2026-05,North America,United States,Nevada,Washoe County,Reno,39.5805,-119.7752,68.8,Reno,Nevada,United States
2026-05,North America,United States,Nevada,Washoe County,Sparks,39.4746,-119.7781,169.5,Sparks,Nevada,United States
2026-05,North America,United States,New Hampshire,New Hampshire Central County,Manchester,43.1069,-71.5917,112.8,Manchester,New Hampshire,United States
2026-05,North America,United States,New Hampshire,New Hampshire Central County,Manchester Central,43.2192,-71.4750,138.3,Manchester Central,New Hampshire,United States
2026-05,North America,United States,New Hampshire,New Hampshire North County,Concord,43.2539,-71.5948,87.5,Concord,New Hampshire,United States
2026-05,North America,United States,New Hampshire,New Hampshire North County,Concord North,43.5319,-71.7711,96.1,Concord North,New Hampshire,United States
2026-05,North America,United States,New Hampshire,New Hampshire South County,Concord South,43.0795,-71.4447,63.1,Concord South,New Hampshire,United States
2026-05,North America,United States,New Hampshire,New Hampshire South County,Manchester West,42.9828,-71.4292,104.6,Manchester West,New Hampshire,United States
2026-05,North America,United States,New Jersey,Bergen County,Fort Lee,41.0219,-74.0272,93.4,Fort Lee,New Jersey,United States
2026-05,North America,United States,New Jersey,Bergen County,Hackensack,40.9832,-74.0336,79.1,Hackensack,New Jersey,United States
2026-05,North America,United States,New Jersey,Essex County,East Orange,40.7287,-74.0335,164.8,East Orange,New Jersey,United States
2026-05,North America,United States,New Jersey,Essex County,Newark,40.6979,-74.1298,144.8,Newark,New Jersey,United States
2026-05,North America,United States,New Jersey,Middlesex County,Edison,40.5864,-74.3635,93.2,Edison,New Jersey,United States
2026-05,North America,United States,New Jersey,Middlesex County,New Brunswick,40.4033,-74.5786,77.1,New Brunswick,New Jersey,United States
2026-05,North America,United States,New Mexico,New Mexico Central County,Santa Fe,35.1492,-106.6833,109.0,Santa Fe,New Mexico,United States
2026-05,North America,United States,New Mexico,New Mexico Central County,Santa Fe Central,35.0091,-106.6673,142.6,Santa Fe Central,New Mexico,United States
2026-05,North America,United States,New Mexico,New Mexico North County,Albuquerque,35.1169,-106.8134,82.2,Albuquerque,New Mexico,United States
2026-05,North America,United States,New Mexico,New Mexico North County,Albuquerque North,35.2881,-106.8326,117.7,Albuquerque North,New Mexico,United States
2026-05,North America,United States,New Mexico,New Mexico South County,Albuquerque South,34.8559,-106.5798,75.2,Albuquerque South,New Mexico,United States
2026-05,North America,United States,New Mexico,New Mexico South County,Santa Fe West,34.8531,-106.6190,135.3,Santa Fe West,New Mexico,United States
2026-05,North America,United States,New York,Erie County,Buffalo,42.7884,-78.7761,142.4,Buffalo,New York,United States
2026-05,North America,United States,New York,Erie County,Buffalo - North Sector,42.8038,-78.8525,151.7,Buffalo - North Sector,New York,United States
2026-05,North America,United States,New York,Erie County,Buffalo - North Sector - Pulse,42.8325,-78.8055,166.2,Buffalo - North Sector - Pulse,New York,United States
2026-05,North America,United States,New York,Erie County,Buffalo - Pulse,42.8353,-78.8023,148.8,Buffalo - Pulse,New York,United States
2026-05,North America,United States,New York,Erie County,Buffalo - South Sector,42.7998,-78.7515,140.6,Buffalo - South Sector,New York,United States
2026-05,North America,United States,New York,Erie County,Buffalo - South Sector - Pulse,42.7807,-78.7550,143.5,Buffalo - South Sector - Pulse,New York,United States
2026-05,North America,United States,New York,Erie County,Tonawanda,42.8806,-78.8778,121.3,Tonawanda,New York,United States
2026-05,North America,United States,New York,Erie County,Tonawanda - North Sector,42.8929,-78.7993,128.8,Tonawanda - North Sector,New York,United States
2026-05,North America,United States,New York,Erie County,Tonawanda - North Sector - Pulse,42.9399,-78.7632,142.2,Tonawanda - North Sector - Pulse,New York,United States
2026-05,North America,United States,New York,Erie County,Tonawanda - Pulse,42.9115,-78.8509,129.2,Tonawanda - Pulse,New York,United States
2026-05,North America,United States,New York,Erie County,Tonawanda - South Sector,42.8840,-78.8762,115.5,Tonawanda - South Sector,New York,United States
2026-05,North America,United States,New York,Erie County,Tonawanda - South Sector - Pulse,42.9187,-78.8990,120.2,Tonawanda - South Sector - Pulse,New York,United States
2026-05,North America,United States,New York,Kings County,Brooklyn,40.5562,-73.9812,114.2,Brooklyn,New York,United States
2026-05,North America,United States,New York,Kings County,Brooklyn - North Sector,40.5221,-73.9709,123.4,Brooklyn - North Sector,New York,United States
2026-05,North America,United States,New York,Kings County,Brooklyn - North Sector - Pulse,40.5009,-73.9620,131.4,Brooklyn - North Sector - Pulse,New York,United States
2026-05,North America,United States,New York,Kings County,Brooklyn - Pulse,40.5671,-73.9413,116.5,Brooklyn - Pulse,New York,United States
2026-05,North America,United States,New York,Kings County,Brooklyn - South Sector,40.5928,-74.0228,110.8,Brooklyn - South Sector,New York,United States
2026-05,North America,United States,New York,Kings County,Brooklyn - South Sector - Pulse,40.6245,-74.0503,116.6,Brooklyn - South Sector - Pulse,New York,United States
2026-05,North America,United States,New York,Kings County,Williamsburg,40.6234,-73.9066,152.2,Williamsburg,New York,United States
2026-05,North America,United States,New York,Kings County,Williamsburg - North Sector,40.6936,-73.9749,172.2,Williamsburg - North Sector,New York,United States
2026-05,North America,United States,New York,Kings County,Williamsburg - North Sector - Pulse,40.6688,-73.9868,185.1,Williamsburg - North Sector - Pulse,New York,United States
2026-05,North America,United States,New York,Kings County,Williamsburg - Pulse,40.6445,-73.8607,158.4,Williamsburg - Pulse,New York,United States
2026-05,North America,United States,New York,Kings County,Williamsburg - South Sector,40.5851,-73.9481,144.9,Williamsburg - South Sector,New York,United States
2026-05,North America,United States,New York,Kings County,Williamsburg - South Sector - Pulse,40.5845,-73.9175,156.9,Williamsburg - South Sector - Pulse,New York,United States
2026-05,North America,United States,New York,New York County,Harlem,40.6895,-73.9407,80.0,Harlem,New York,United States
2026-05,North America,United States,New York,New York County,Harlem - North Sector,40.7104,-73.9818,87.8,Harlem - North Sector,New York,United States
2026-05,North America,United States,New York,New York County,Harlem - North Sector - Pulse,40.7359,-73.9953,89.6,Harlem - North Sector - Pulse,New York,United States
2026-05,North America,United States,New York,New York County,Harlem - Pulse,40.6671,-73.9602,82.5,Harlem - Pulse,New York,United States
2026-05,North America,United States,New York,New York County,Harlem - South Sector,40.6329,-73.9791,76.4,Harlem - South Sector,New York,United States
2026-05,North America,United States,New York,New York County,Harlem - South Sector - Pulse,40.5954,-73.9408,77.9,Harlem - South Sector - Pulse,New York,United States
2026-05,North America,United States,New York,New York County,New York,40.7395,-73.9785,85.5,New York,New York,United States
2026-05,North America,United States,New York,New York County,New York - North Sector,40.7265,-73.9873,98.3,New York - North Sector,New York,United States
2026-05,North America,United States,New York,New York County,New York - North Sector - Pulse,40.6783,-73.9952,102.7,New York - North Sector - Pulse,New York,United States
2026-05,North America,United States,New York,New York County,New York - Pulse,40.6922,-73.9948,90.4,New York - Pulse,New York,United States
2026-05,North America,United States,New York,New York County,New York - South Sector,40.6930,-73.9268,83.4,New York - South Sector,New York,United States
2026-05,North America,United States,New York,New York County,New York - South Sector - Pulse,40.6750,-73.9666,85.5,New York - South Sector - Pulse,New York,United States
2026-05,North America,United States,North Carolina,Durham County,Chapel Hill,35.9179,-78.9091,109.1,Chapel Hill,North Carolina,United States
2026-05,North America,United States,North Carolina,Durham County,Durham,35.9224,-79.0076,111.3,Durham,North Carolina,United States
2026-05,North America,United States,North Carolina,Mecklenburg County,Charlotte,35.2678,-80.8367,72.0,Charlotte,North Carolina,United States
2026-05,North America,United States,North Carolina,Mecklenburg County,Huntersville,35.3162,-80.9869,110.5,Huntersville,North Carolina,United States
2026-05,North America,United States,North Carolina,Wake County,Cary,35.7833,-78.6634,107.3,Cary,North Carolina,United States
2026-05,North America,United States,North Carolina,Wake County,Raleigh,35.6977,-78.6278,79.3,Raleigh,North Carolina,United States
2026-05,North America,United States,North Dakota,North Dakota Central County,Fargo,46.6612,-100.8685,107.2,Fargo,North Dakota,United States
2026-05,North America,United States,North Dakota,North Dakota Central County,Fargo Central,46.7631,-100.7335,79.5,Fargo Central,North Dakota,United States
2026-05,North America,United States,North Dakota,North Dakota North County,Bismarck,46.9093,-100.8612,106.4,Bismarck,North Dakota,United States
2026-05,North America,United States,North Dakota,North Dakota North County,Bismarck North,47.1147,-101.0012,93.8,Bismarck North,North Dakota,United States
2026-05,North America,United States,North Dakota,North Dakota South County,Bismarck South,46.6822,-100.7477,106.3,Bismarck South,North Dakota,United States
2026-05,North America,United States,North Dakota,North Dakota South County,Fargo West,46.6773,-100.6584,133.2,Fargo West,North Dakota,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Cleveland,41.3530,-81.5587,150.6,Cleveland,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Cleveland - North Sector,41.2829,-81.5588,170.4,Cleveland - North Sector,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Cleveland - North Sector - Pulse,41.2477,-81.5449,189.1,Cleveland - North Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Cleveland - Pulse,41.3721,-81.5996,166.9,Cleveland - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Cleveland - South Sector,41.4024,-81.5293,143.4,Cleveland - South Sector,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Cleveland - South Sector - Pulse,41.3955,-81.5195,157.8,Cleveland - South Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Parma,41.3673,-81.6702,207.9,Parma,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Parma - North Sector,41.2885,-81.6623,228.2,Parma - North Sector,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Parma - North Sector - Pulse,41.2732,-81.6756,245.3,Parma - North Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Parma - Pulse,41.3332,-81.6662,217.3,Parma - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Parma - South Sector,41.3118,-81.6346,213.2,Parma - South Sector,Ohio,United States
2026-05,North America,United States,Ohio,Cuyahoga County,Parma - South Sector - Pulse,41.3185,-81.6758,236.3,Parma - South Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Columbus,39.8515,-82.9479,74.9,Columbus,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Columbus - North Sector,39.9132,-82.8914,83.5,Columbus - North Sector,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Columbus - North Sector - Pulse,39.8887,-82.9187,85.8,Columbus - North Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Columbus - Pulse,39.8733,-82.9505,77.0,Columbus - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Columbus - South Sector,39.8406,-82.9674,71.2,Columbus - South Sector,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Columbus - South Sector - Pulse,39.8053,-82.9531,77.7,Columbus - South Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Dublin,39.8646,-83.0854,121.5,Dublin,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Dublin - North Sector,39.9134,-83.0934,139.0,Dublin - North Sector,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Dublin - North Sector - Pulse,39.9349,-83.1318,154.2,Dublin - North Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Dublin - Pulse,39.8401,-83.0789,134.9,Dublin - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Dublin - South Sector,39.9385,-83.0093,126.0,Dublin - South Sector,Ohio,United States
2026-05,North America,United States,Ohio,Franklin County,Dublin - South Sector - Pulse,39.9249,-83.0566,139.8,Dublin - South Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Cincinnati,39.1158,-84.4980,103.5,Cincinnati,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Cincinnati - North Sector,39.0466,-84.5331,117.1,Cincinnati - North Sector,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Cincinnati - North Sector - Pulse,39.0760,-84.5732,120.7,Cincinnati - North Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Cincinnati - Pulse,39.1040,-84.4903,113.6,Cincinnati - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Cincinnati - South Sector,39.1327,-84.4579,105.7,Cincinnati - South Sector,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Cincinnati - South Sector - Pulse,39.0962,-84.4676,107.8,Cincinnati - South Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Norwood,39.0143,-84.5375,125.4,Norwood,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Norwood - North Sector,38.9351,-84.5543,143.0,Norwood - North Sector,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Norwood - North Sector - Pulse,38.9367,-84.5488,151.2,Norwood - North Sector - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Norwood - Pulse,39.0318,-84.5303,128.0,Norwood - Pulse,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Norwood - South Sector,39.0084,-84.4724,129.3,Norwood - South Sector,Ohio,United States
2026-05,North America,United States,Ohio,Hamilton County,Norwood - South Sector - Pulse,39.0216,-84.4876,141.9,Norwood - South Sector - Pulse,Ohio,United States
